fips,Long,Lat
53023,-117.5452,46.4316
53059,-121.9151,46.0227
53013,-117.9079,46.2976
53063,-117.404,47.6206
53015,-122.6808,46.1933
53069,-123.4248,46.2998
53047,-119.7408,48.5487
53017,-119.6917,47.7361
53003,-117.2031,46.1919
53037,-120.6797,47.1242
53043,-118.4188,47.5762
53025,-119.4518,47.2056
53007,-120.6188,47.8691
53001,-118.5605,46.9834
53071,-118.4784,46.2298
49053,-113.5049,37.2804
49021,-113.2893,37.8592
49025,-111.8878,37.2851
49001,-113.2358,38.3577
49017,-111.4447,37.8548
49055,-110.9036,38.3244
49041,-111.8046,38.7476
49007,-110.5889,39.6482
49015,-110.7007,38.9968
49027,-113.1004,39.0738
49023,-112.7848,39.7026
49039,-111.5764,39.374
49045,-113.1311,40.4488
49049,-111.6706,40.1196
49057,-111.9133,41.2699
49011,-112.1114,40.9907
49013,-110.4247,40.2975
49051,-111.1694,40.3304
49005,-111.7435,41.7224
49029,-111.5731,41.0893
53011,-122.4826,45.7793
41051,-122.4157,45.5469
41005,-122.2214,45.1887
41021,-120.2109,45.378
41055,-120.6894,45.4052
41065,-121.1682,45.16
16037,-114.2816,44.2412
04011,-109.2401,33.2153
06095,-121.9266,38.2805
06013,-121.9276,37.9163
06087,-122.0018,37.0563
06097,-122.8873,38.5286
06045,-123.3912,39.44
41011,-124.0594,43.1739
41041,-123.8668,44.6421
53035,-122.6767,47.611
06081,-122.3293,37.4218
06075,-122.4424,37.7558
53029,-122.5486,48.1629
53049,-123.6982,46.5549
53077,-120.7387,46.4569
53067,-122.8314,46.9282
53041,-122.3924,46.5777
53061,-121.6966,48.0473
53073,-121.7175,48.8256
53045,-123.2058,47.3537
53027,-123.7726,47.1508
53057,-121.7285,48.4794
53053,-122.102,47.023
53033,-121.8048,47.4902
53031,-123.6002,47.7478
06079,-120.404,35.3872
06067,-121.3384,38.4542
53009,-123.9316,48.0491
06015,-123.897,41.7431
51530,-79.3567,37.7317
51590,-79.4087,36.5831
51678,-79.4445,37.7823
51720,-82.6259,36.9317
51775,-80.0556,37.2864
51770,-79.9581,37.2781
51690,-79.8636,36.6826
51640,-80.9173,36.6663
51680,-79.191,37.4005
51580,-79.9867,37.7786
51520,-82.1606,36.6181
51750,-80.5583,37.1231
27017,-92.6771,46.5924
53005,-119.5112,46.2398
49009,-109.5059,40.8865
53055,-122.9627,48.5786
49003,-113.0821,41.521
49035,-111.9239,40.6676
06059,-117.7605,33.703
12103,-82.7303,28.1264
12129,-84.4026,30.1703
12065,-83.8951,30.438
12123,-83.603,30.0477
12029,-83.1583,29.6101
12075,-83.0885,29.2827
12075,-82.7389,29.3216
12017,-82.467,28.8509
12017,-82.6088,28.8125
12053,-82.4209,28.5528
12101,-82.3911,28.3093
12081,-82.2978,27.4713
12081,-82.521,27.5051
12057,-82.3072,27.9306
12057,-82.4146,27.7786
12037,-84.6607,29.9194
12077,-84.8829,30.2414
48321,-95.9853,28.8661
45053,-80.8545,32.4045
48241,-94.025,30.744
28061,-89.1189,32.0191
13159,-83.6881,33.3165
29097,-94.3406,37.2035
17079,-88.1538,39.01
18073,-87.1162,41.023
19099,-93.0537,41.686
12129,-84.4749,30.0061
27007,-94.9377,47.9738
28035,-89.2579,31.1889
45013,-80.6934,32.3568
45013,-80.7372,32.3873
24021,-77.3981,39.4722
24031,-77.2041,39.1363
24043,-77.8142,39.6037
51610,-77.1743,38.8843
51600,-77.3003,38.8533
51540,-78.4858,38.0373
51685,-77.4445,38.7714
51683,-77.4837,38.7482
51630,-77.487,38.2992
51013,-77.1008,38.8788
24025,-76.1813,39.5818
24005,-76.4054,39.295
11001,-77.0146,38.9093
24033,-76.8436,38.8313
24005,-76.6448,39.4664
24003,-76.6088,39.0074
37091,-76.9837,36.359
37073,-76.7011,36.4449
37131,-77.3967,36.4177
51175,-77.1066,36.7201
51041,-77.5868,37.3785
51081,-77.5596,36.6759
51087,-77.4058,37.538
51075,-77.9164,37.722
51065,-78.2774,37.8418
51053,-77.6323,37.0759
51049,-78.245,37.512
51033,-77.3475,38.0272
51025,-77.859,36.7648
51007,-77.976,37.336
51036,-77.0613,37.3565
51159,-76.7249,37.9429
51109,-77.963,37.9782
51111,-78.2405,36.9462
51117,-78.3627,36.6804
51036,-76.9028,37.2385
51057,-76.9518,37.9426
51159,-76.7671,37.8881
51057,-76.8079,37.8958
37091,-76.7495,36.3111
37015,-76.7246,36.1197
51730,-77.3915,37.2042
51760,-77.4754,37.5293
51570,-77.3968,37.2647
51670,-77.2986,37.2914
24047,-75.4976,38.1195
24047,-75.3568,38.2186
37041,-76.608,36.1507
37139,-76.2867,36.2974
37015,-76.9791,36.0662
37143,-76.4419,36.2069
51095,-76.7782,37.3296
51710,-76.3096,36.8889
37029,-76.2101,36.3902
51800,-76.6417,36.6926
51550,-76.3024,36.6778
51133,-76.4233,37.8875
51115,-76.3444,37.4368
51115,-76.3392,37.4632
51103,-76.464,37.7367
51133,-76.4378,37.9686
51073,-76.4883,37.3643
51095,-76.8324,37.2297
51650,-76.3307,37.0958
51800,-76.5046,36.8717
51810,-76.0571,36.7494
51119,-76.5769,37.6353
51119,-76.5151,37.6424
51073,-76.5431,37.4257
51181,-76.9009,37.1089
51093,-76.7269,36.8908
37053,-76.0141,36.4011
51103,-76.53,37.7189
51181,-76.8566,37.2113
37053,-75.9184,36.2197
37029,-76.0277,36.2239
37139,-76.1331,36.2046
37143,-76.3487,36.141
37041,-76.6914,36.1513
51735,-76.3693,37.1508
51199,-76.4684,37.2045
51740,-76.3466,36.8698
51650,-76.3674,37.0533
51700,-76.5189,37.1051
51735,-76.3578,37.1323
24039,-75.8241,38.091
51097,-76.8949,37.7182
24019,-76.1372,38.5492
24045,-75.621,38.3734
24019,-76.0083,38.4797
51193,-76.7252,38.1366
51193,-76.8052,38.1108
24045,-75.8431,38.252
54027,-78.6142,39.3171
51149,-77.2241,37.1866
51620,-76.9384,36.6827
51595,-77.5356,36.6952
51131,-75.8995,37.3566
24039,-75.7449,38.119
34041,-74.997,40.8574
34007,-74.9599,39.8038
34019,-74.9123,40.5672
34021,-74.7014,40.2833
34027,-74.5445,40.8621
34035,-74.6164,40.5637
34037,-74.6902,41.1395
42011,-75.926,40.4164
42017,-75.1067,40.337
42077,-75.5924,40.6129
42089,-75.3394,41.0582
42091,-75.3672,40.2109
42101,-75.1338,40.0076
42025,-75.7088,40.9183
42045,-75.3991,39.9166
34015,-75.1419,39.7173
42095,-75.3074,40.7543
42029,-75.7484,39.9733
24011,-75.8317,38.8717
10003,-75.6488,39.5811
24015,-75.9384,39.5749
24029,-76.0362,39.2574
10001,-75.5688,39.0867
34023,-74.4113,40.4394
10005,-75.399,38.6621
34005,-74.6679,39.8774
24035,-76.0131,39.0738
41019,-123.1662,43.2796
48057,-96.6495,28.4909
48239,-96.5787,28.9557
15007,-160.157,21.897
15007,-159.527,22.0614
15009,-156.6118,20.5503
15009,-156.9299,20.8383
15009,-156.3396,20.7936
15009,-157.0168,21.1363
15001,-155.5212,19.6013
15003,-157.9765,21.4625
51001,-75.6472,37.766
02013,-161.863,55.4039
02016,-111.1392,52.8883
02164,-156.1833,58.6478
02068,-150.0089,63.6734
02290,-151.3894,65.5095
02180,-163.9674,64.8981
02158,-163.348,62.1265
02050,-159.7207,60.9126
02090,-146.563,64.8084
02240,-143.2062,63.8771
02170,-149.5701,62.316
02020,-149.1067,61.1501
02070,-158.2119,59.8021
02122,-151.5667,60.2619
02188,-159.7054,67.0642
02185,-153.4401,69.3084
02060,-156.7013,58.7423
02150,-153.8059,57.6779
02282,-140.3977,59.9
02105,-135.3203,58.1896
02100,-135.5056,59.1216
02110,-134.1803,58.4596
02220,-135.3008,57.2356
02130,-130.9276,55.5941
02198,-132.6964,55.5105
02275,-132.0028,56.3281
02195,-133.2557,56.8226
02230,-135.3379,59.5602
02261,-144.4625,61.5735
36029,-78.7308,42.7621
36061,-73.9664,40.7787
51199,-76.5637,37.2371
48261,-97.7174,26.9281
48489,-97.6732,26.4706
26033,-84.5921,46.3031
41015,-124.1567,42.4578
